kategori,nama_wisata,latitude,longitude,alamat,provinsi,kota_kabupaten,nama_lengkap,deskripsi,path,path_gambar
wisata kuliner,Pasar Flamboyan,-0.0402083,109.3453369,"Pasar flamboyan, Jalan Gajah Mada, Benua Melayu Darat, Pontianak, Kalimantan Barat, Kalimantan, 71127, Indonesia",Kalimantan Barat,Pontianak,"Pasar Flamboyan, Pontianak, Kalimantan Barat",Berikut adalah daftar paroki di Indonesia yang berada di Sumatra. yang dikelompokkan berdasarkan wilayah Keuskupan.,gambar_wisata/Pasar_Flamboyan,gambar_wisata/Pasar_Flamboyan
wisata kuliner,Pasar Gede Solo,-7.5693721,110.8314627,"Pasar Gede Solo, Jalan R.E. Martadinata, Sudiroprajan, Surakarta, Jawa Tengah, Jawa, 57113, Indonesia",Jawa Tengah,Surakarta,"Pasar Gede Solo, Surakarta, Jawa Tengah","Kota Surakarta (bahasa Jawa: Hanacaraka: ꦯꦹꦫꦏꦂꦡ, Pegon: سوراكارتا, Hanzi: 梭罗市, pengucapan bahasa Jawa: [surɔˈkartɔ]) atau Solo (bahasa Jawa: ꦯꦭ, translit. Sala, pengucapan bahasa Jawa: [sɔlɔ]) adalah salah satu kota di provinsi Jawa Tengah, Indonesia, dengan luas 44,04 km2.",gambar_wisata/Pasar_Gede_Solo,gambar_wisata/Pasar_Gede_Solo
wisata kuliner,Pasar Gianyar,-8.5425256,115.3270651,"Pasar Umum Gianyar, Jalan Berata, Gianyar, Bali, Nusa Tenggara, 85011, Indonesia",Bali,Gianyar,"Pasar Gianyar, Gianyar, Bali","Kabupaten Gianyar (bahasa Bali: aksara Bali: ᬕ᭄ᬬᬜᬃ, translit. gyañaŕ) adalah sebuah wilayah kabupaten yang terletak di provinsi Bali, Indonesia.",gambar_wisata/Pasar_Gianyar,gambar_wisata/Pasar_Gianyar
wisata kuliner,Pasar Ikan Ambon,-3.6875401,128.1833998,"Pasar Ikan Arumbae, Pandan Kasturi, Rijali, Ambon, Maluku, 97127, Indonesia",Maluku,Ambon,"Pasar Ikan Ambon, Ambon, Maluku","Bahasa Melayu Ambon adalah sebuah bahasa kreol berbasis Melayu yang secara tradisional dituturkan di wilayah Provinsi Maluku, terutama di Pulau Ambon, Kepulauan Lease, Pulau Buano, Pulau Manipa, Pulau Kelang, dan Pulau Seram, serta dipakai juga sebagai bahasa perdagangan di Kepulauan Kei, Kepulauan Banda, Kepulauan Watubela, Pulau Buru, hingga Kepulauan Aru.


== Sejarah ==
Bahasa Melayu menurut sebagian besar sejarawan berasal dari Sumatra; kemungkinan juga Semenanjung Malaya.",gambar_wisata/Pasar_Ikan_Ambon,gambar_wisata/Pasar_Ikan_Ambon
wisata kuliner,Pasar Johar,-6.9721147,110.424762,"Pasar Johar, Jalan K.H. Agus Salim, RW 01, Kauman, Semarang Tengah, Kota Semarang, Jawa Tengah, Jawa, 50000, Indonesia",Jawa Tengah,Kota Semarang,"Pasar Johar, Kota Semarang, Jawa Tengah","Kota Semarang (bahasa Jawa: Hanacaraka: ꦯꦼꦩꦫꦁ​, Pegon: سماراڠ, Hanzi: 三宝垄, translit. Semarang) adalah ibu kota provinsi Jawa Tengah, Indonesia.",gambar_wisata/Pasar_Johar,gambar_wisata/Pasar_Johar
wisata kuliner,Pasar Kapuas Hulu,0.6643468,112.2773659,"Jongkong Pasar, Jongkong, Kapuas Hulu, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Kapuas Hulu,"Pasar Kapuas Hulu, Kapuas Hulu, Kalimantan Barat","Kabupaten Kapuas Hulu adalah kabupaten di Provinsi Kalimantan Barat, Indonesia. Ibu kota kabupaten ini terletak di Putussibau.",gambar_wisata/Pasar_Kapuas_Hulu,gambar_wisata/Pasar_Kapuas_Hulu
wisata kuliner,Pasar Klewer,-7.5755013,110.8268372,"Pasar Klewer, Jalan Dokter Rajiman Widiodiningrat, Kauman, Surakarta, Kecamatan Pasar Kliwon, Jawa Tengah, Jawa, 57118, Indonesia",Jawa Tengah,Surakarta,"Pasar Klewer, Surakarta, Jawa Tengah","Pasar Klewer (bahasa Jawa: ꦦꦱꦂꦑ꧀ꦭꦺꦮꦺꦂ, translit. Pasar Klèwèr) adalah pasar tekstil terbesar di Kota Surakarta.",gambar_wisata/Pasar_Klewer,gambar_wisata/Pasar_Klewer
wisata kuliner,Pasar Kota Barito,-3.1310335,114.4848887,"Kantor Desa Anjir Pasar Lama, Kuala Kapuas - Anjir Pasar Kota, Anjir Serapat Tengah, Barito Kuala, Kalimantan Selatan, Kalimantan, Indonesia",Kalimantan Selatan,Barito Kuala,"Pasar Kota Barito, Barito Kuala, Kalimantan Selatan","Kabupaten Barito Kuala adalah sebuah wilayah kabupaten yang terletak di Provinsi Kalimantan Selatan, Indonesia. Ibu kotanya adalah Marabahan.",gambar_wisata/Pasar_Kota_Barito,gambar_wisata/Pasar_Kota_Barito
wisata kuliner,Pasar Kranggan,-7.7825017,110.3656896,"Pasar Kranggan, Jalan Poncowinatan, Cokrodiningratan, Jetis, Kota Yogyakarta, Daerah Istimewa Yogyakarta, Jawa, 55233, Indonesia",Daerah Istimewa Yogyakarta,Kota Yogyakarta,"Pasar Kranggan, Kota Yogyakarta, Daerah Istimewa Yogyakarta","Kota Yogyakarta (bahasa Jawa: ꦔꦪꦺꦴꦒꦾꦏꦂꦠ, translit. Ngayogyakarta, pengucapan bahasa Jawa: [kuʈɔ ŋajogjɔˈkart̪ɔ], atau dikenal oleh masyarakat setempat dengan sebutan nama Yogya atau Jogja) adalah ibu kota sekaligus pusat pemerintahan dan perekonomian dari provinsi Daerah Istimewa Yogyakarta, Indonesia.",gambar_wisata/Pasar_Kranggan,gambar_wisata/Pasar_Kranggan
wisata kuliner,Pasar Kuala Pembuang,-3.3865215,112.5528643,"Pasar SAIK, Jalan AIS Nasution, Wilayah RT.006 KP2, Kuala Pembuang Dua, Seruyan, Kalimantan Tengah, Kalimantan, Indonesia",Kalimantan Tengah,Seruyan,"Pasar Kuala Pembuang, Seruyan, Kalimantan Tengah","Kalimantan Tengah (diakronimkan: Kalteng) adalah salah satu provinsi di Pulau Kalimantan, Indonesia. Ibu kota provinsi ini berada di Kota Palangka Raya.",gambar_wisata/Pasar_Kuala_Pembuang,gambar_wisata/Pasar_Kuala_Pembuang
wisata kuliner,Pasar Kumbasari,-8.6560993,115.2118033,"Pasar Kumbasari, Jalan Gajah Mada, Pemecutan, Denpasar Barat, Denpasar ᬤᬾᬦ᭄ᬧᬲᬃ, Bali, Nusa Tenggara, 80231, Indonesia",Bali,Denpasar ᬤᬾᬦ᭄ᬧᬲᬃ,"Pasar Kumbasari, Denpasar ᬤᬾᬦ᭄ᬧᬲᬃ, Bali","Kota Denpasar (bahasa Bali: ᬤᬾᬦ᭄ᬧᬲᬃ Dénpasar) adalah ibu kota dan sekaligus menjadi pusat pemerintahan dan perekonomian dari Provinsi Bali, Indonesia. Denpasar adalah kota terbesar di Kepulauan Nusa Tenggara dan kota terbesar kedua di wilayah Indonesia Timur setelah Kota Makassar.",gambar_wisata/Pasar_Kumbasari,gambar_wisata/Pasar_Kumbasari
wisata kuliner,Pasar Kuto Palembang,-2.9812649,104.7714847,"Pasar Kuto, Lorong Beringin Jaya, RW 01 Kel.Kuto Batu, Ilir Timur II, Palembang, Sumatera Selatan, Sumatera, 30111, Indonesia",Sumatera Selatan,Palembang,"Pasar Kuto Palembang, Palembang, Sumatera Selatan",Deskripsi tidak ditemukan,gambar_wisata/Pasar_Kuto_Palembang,gambar_wisata/Pasar_Kuto_Palembang
wisata kuliner,Pasar Lama Tangerang,-6.1779396,106.6300758,"Kawasan Kuliner Pasar Lama, Jalan Kisamaun, Sukasari, Tangerang, Banten, Jawa, 15520, Indonesia",Banten,Tangerang,"Pasar Lama Tangerang, Tangerang, Banten","Kota Tangerang adalah kota yang terletak di Provinsi Banten, Indonesia. Kota ini terletak sekitar 20,7 km di sebelah barat dari DKI Jakarta.",gambar_wisata/Pasar_Lama_Tangerang,gambar_wisata/Pasar_Lama_Tangerang
wisata kuliner,Pasar Luwuk,-0.9562272,122.7896944,"Pasar Tani Tradisional, Jalan Ki Hajar Dewantara, Luwuk, Banggai, Sulawesi Tengah, Sulawesi, 94711, Indonesia",Sulawesi Tengah,Banggai,"Pasar Luwuk, Banggai, Sulawesi Tengah","Sulawesi Tengah (disingkat Sulteng) adalah sebuah provinsi di bagian tengah Pulau Sulawesi, Indonesia. Ibu kota provinsi ini adalah Kota Palu, dengan luas wilayahnya 61.841,29 km².",gambar_wisata/Pasar_Luwuk,gambar_wisata/Pasar_Luwuk
wisata kuliner,Pasar Malam Makassar,-5.1377954,119.4325202,"Jalan Pasar Malam 1, Maccini, Makassar, Sulawesi Selatan, Sulawesi, 90152, Indonesia",Sulawesi Selatan,Makassar,"Pasar Malam Makassar, Makassar, Sulawesi Selatan","Sulawesi Selatan (diakronimkan: Sulsel; Lontara: ᨔᨘᨒᨓᨙᨔᨗ ᨔᨛᨒᨈ ) adalah sebuah provinsi di semenanjung bagian selatan pulau Sulawesi, Indonesia. Kepulauan Selayar di bagian selatan pulau Sulawesi juga merupakan bagian dari provinsi tersebut.",gambar_wisata/Pasar_Malam_Makassar,gambar_wisata/Pasar_Malam_Makassar
wisata kuliner,Pasar Mamuju,-2.672303,118.8919325,"Pusat Pertokoan Modern Mamuju, Jalan Sultan Hasanuddin, Mamuju, Sulawesi Barat, Sulawesi, 91515, Indonesia",Sulawesi Barat,Mamuju,"Pasar Mamuju, Mamuju, Sulawesi Barat","Kabupaten Pasangkayu (sebelumnya bernama Kabupaten Mamuju Utara) adalah salah satu kabupaten di provinsi Sulawesi Barat, Indonesia. Ibu kota kabupaten ini terletak di kecamatan Pasangkayu.",gambar_wisata/Pasar_Mamuju,gambar_wisata/Pasar_Mamuju
wisata kuliner,Pasar Mas,-8.5446439,115.2721291,"Pasar Desa Adat Mas Ubud, Jalan Kemuning, Mas, Kecamatan Ubud, Gianyar, Bali, Nusa Tenggara, 80571, Indonesia",Bali,Gianyar,"Pasar Mas, Gianyar, Bali",Deskripsi tidak ditemukan,gambar_wisata/Pasar_Mas,gambar_wisata/Pasar_Mas
wisata kuliner,Pasar Modern Mamuju,-2.672303,118.8919325,"Pusat Pertokoan Modern Mamuju, Jalan Sultan Hasanuddin, Mamuju, Sulawesi Barat, Sulawesi, 91515, Indonesia",Sulawesi Barat,Mamuju,"Pasar Modern Mamuju, Mamuju, Sulawesi Barat",Berikut ini daftar proyek infrastruktur yang diresmikan oleh Presiden Republik Indonesia ke 7 Joko Widodo yang menjabat mulai 20 Oktober 2014 sampai 20 Oktober 2024,gambar_wisata/Pasar_Modern_Mamuju,gambar_wisata/Pasar_Modern_Mamuju
wisata kuliner,Pasar Pagi Medan,3.6856948,98.6914596,"Pasar Pagi Yuka, Jalan Pancing I, Medan Labuhan, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara, Sumatera, 20251, Indonesia",Sumatera Utara,Kota Medan ᯔᯩᯑᯉ᯲,"Pasar Pagi Medan, Kota Medan ᯔᯩᯑᯉ᯲, Sumatera Utara",Deskripsi tidak ditemukan,gambar_wisata/Pasar_Pagi_Medan,gambar_wisata/Pasar_Pagi_Medan
wisata kuliner,Pasar Palangkaraya,-2.2081836,113.9370335,"Pasar Malam, Jalan Halmahera, Pahandut, Palangka Raya, Kalimantan Tengah, Kalimantan, 74874, Indonesia",Kalimantan Tengah,Palangka Raya,"Pasar Palangkaraya, Palangka Raya, Kalimantan Tengah","Kalimantan Tengah (diakronimkan: Kalteng) adalah salah satu provinsi di Pulau Kalimantan, Indonesia. Ibu kota provinsi ini berada di Kota Palangka Raya.",gambar_wisata/Pasar_Palangkaraya,gambar_wisata/Pasar_Palangkaraya
wisata kuliner,Pasar Rakyat Kendari,-3.9816193,122.5849864,"Pasar Rakyat Lapulu, Jalan Setia Budi, Poasia, Kendari, Sulawesi Tenggara, Sulawesi, 93234, Indonesia",Sulawesi Tenggara,Kendari,"Pasar Rakyat Kendari, Kendari, Sulawesi Tenggara","Kota Kendari adalah sebuah kota sekaligus ibu kota dan pusat pemerintahan dari Provinsi Sulawesi Tenggara, Indonesia. Kendari diresmikan sebagai kotamadya (kini kota) dengan UU RI No.",gambar_wisata/Pasar_Rakyat_Kendari,gambar_wisata/Pasar_Rakyat_Kendari
wisata kuliner,Pasar Sanggau,-0.0329966,110.1113959,"PASAR TAYAN, Jembatan Tayan, Pulau Tayan Utara, Tayan Hilir, Sanggau, Kalimantan Barat, Kalimantan, Indonesia",Kalimantan Barat,Sanggau,"Pasar Sanggau, Sanggau, Kalimantan Barat","Kerajaan Sanggau ( Bahasa Sanggau dengan Aksara Arab Melayu (Jawi): كرجاان سڠاو ) adalah sebuah kerajaan yang berkelanjutan dari Kerajaan Labai Lawai kepemimpinan Dara Nante pada era Sriwijaya dan kemudian berada di Mengkiang (kota lama) pada awal abad ke-15. Nama ""Sanggau"" sendiri diambil dari kata Sangga yang mana nama ini diambil karena kerajaan menjadi institusi penyangga baik dari segi ekonomi maupun pertahanan.",gambar_wisata/Pasar_Sanggau,gambar_wisata/Pasar_Sanggau
wisata kuliner,Pasar Santa,-6.2391928,106.8077643,"Pasar Santa, Jalan Robert Wolter Monginsidi, RW 06, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12180, Indonesia",,Daerah Khusus ibukota Jakarta,"Pasar Santa, Daerah Khusus ibukota Jakarta, nan","Kota Tegal (bahasa Jawa: Hanacaraka: ꦠꦼꦒꦭ꧀, Pegon تٓڮل, Hanzi: 直葛, Belanda: Tagal) adalah sebuah satu kota di Provinsi Jawa Tengah, Indonesia. Kota ini pernah menjadi cikal-bakal berdirinya Korps Marinir seperti tercatat dalam Pangkalan IV ALRI Tegal dengan nama Corps Mariniers, pada 15 November 1945.",gambar_wisata/Pasar_Santa,gambar_wisata/Pasar_Santa
wisata kuliner,Pasar Santa Jakarta,-6.2391928,106.8077643,"Pasar Santa, Jalan Robert Wolter Monginsidi, RW 06, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12180, Indonesia",,Daerah Khusus ibukota Jakarta,"Pasar Santa Jakarta, Daerah Khusus ibukota Jakarta, nan","Kota Tegal (bahasa Jawa: Hanacaraka: ꦠꦼꦒꦭ꧀, Pegon تٓڮل, Hanzi: 直葛, Belanda: Tagal) adalah sebuah satu kota di Provinsi Jawa Tengah, Indonesia. Kota ini pernah menjadi cikal-bakal berdirinya Korps Marinir seperti tercatat dalam Pangkalan IV ALRI Tegal dengan nama Corps Mariniers, pada 15 November 1945.",gambar_wisata/Pasar_Santa_Jakarta,gambar_wisata/Pasar_Santa_Jakarta
wisata kuliner,Pasar Seni Ampenan,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Ampenan, Mataram, Nusa Tenggara Barat","Berikut adalah daftar museum di Indonesia. Beberapa daftar dibuat berdasarkan daftar anggota Asosiasi Museum Indonesia dan data master warisan budaya benda Kementerian Pendidikan dan Kebudayaan (Kemendikbud), maka dari itu beberapa daftar membedakan museum dan cagar budaya berdasarkan standar atau kode unik museum dan cagar budaya oleh Kemendikbud.",gambar_wisata/Pasar_Seni_Ampenan,gambar_wisata/Pasar_Seni_Ampenan
wisata kuliner,Pasar Seni Cakranegara,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Cakranegara, Mataram, Nusa Tenggara Barat","Kerajaan Medang (Jawa kuno: 𑼒𑼞𑼡𑽂𑼮𑼥𑽁 𑼪𑽂𑼣𑼁, translit. kaḍatwan mḍaŋ) atau sering disebut juga Medang Kuno adalah kerajaan agraris sekaligus talasokrasi yang berdiri di Jawa Tengah pada abad ke-8 Masehi, didirikan oleh Sanjaya, kemudian berpindah ke Jawa Timur pada abad ke-10 Masehi, pada masa Dyah Balitung dan Dyah Pu Sindok.",gambar_wisata/Pasar_Seni_Cakranegara,gambar_wisata/Pasar_Seni_Cakranegara
wisata kuliner,Pasar Seni Mataram,-8.5659896,116.1270748,"Pasar Seni Sayang-Sayang, Jalan Jendral Sudirman, Lingk. Gegutu Timur, Kel. Karang Baru, Gegutu, Mataram, Kec. Selaparang, Nusa Tenggara Barat, Nusa Tenggara, 83124, Indonesia",Nusa Tenggara Barat,Mataram,"Pasar Seni Mataram, Mataram, Nusa Tenggara Barat","Kerajaan Medang (Jawa kuno: 𑼒𑼞𑼡𑽂𑼮𑼥𑽁 𑼪𑽂𑼣𑼁, translit. kaḍatwan mḍaŋ) atau sering disebut juga Medang Kuno adalah kerajaan agraris sekaligus talasokrasi yang berdiri di Jawa Tengah pada abad ke-8 Masehi, didirikan oleh Sanjaya, kemudian berpindah ke Jawa Timur pada abad ke-10 Masehi, pada masa Dyah Balitung dan Dyah Pu Sindok.",gambar_wisata/Pasar_Seni_Mataram,gambar_wisata/Pasar_Seni_Mataram
wisata kuliner,Pasar Seni Sukawati,-8.5964842,115.2824354,"Pasar Seni Sukawati, Jalan Raya Sukawati, Sukawati, Gianyar, Bali, Nusa Tenggara, 80582, Indonesia",Bali,Gianyar,"Pasar Seni Sukawati, Gianyar, Bali","Pasar Sukawati merupakan pasar seni yang terletak di Kabupaten Gianyar, Bali. Pasar ini menjual berbagai kerajinan seni khas Bali seperti sandal manik-manik, pakaian, tas, lukisan, patung kayu dan lain - lain.Pasar ini berdiri sekitar tahun 1980an dan dibuka setiap hari mulai pukul 08.00 hingga pukul 18.00 WITA.


== Sejarah Pasar Sukawati ==
Pasar Seni Sukawati didirikan dengan latar belakang kisah para pedagang kerajinan patung dari Sukawati.",gambar_wisata/Pasar_Seni_Sukawati,gambar_wisata/Pasar_Seni_Sukawati
wisata kuliner,Pasar Sentral Kendari,-3.9937375,122.5145946,"Pasar Sentral Wua-Wua, Jalan M.T. Haryono, Bende, Kendari, Sulawesi Tenggara, Sulawesi, 93117, Indonesia",Sulawesi Tenggara,Kendari,"Pasar Sentral Kendari, Kendari, Sulawesi Tenggara","Kota Raha adalah ibukota Kabupaten Muna. Kota ini juga salah satu kota di provinsi Sulawesi Tenggara, Indonesia.",gambar_wisata/Pasar_Sentral_Kendari,gambar_wisata/Pasar_Sentral_Kendari
wisata kuliner,Pasar Sentral Makassar,-5.1289467,119.4151115,"Pasar Sentral Makassar, Jalan Agus Salim, Makassar Mall, Ende, Wajo, Makassar, Sulawesi Selatan, Sulawesi, 90156, Indonesia",Sulawesi Selatan,Makassar,"Pasar Sentral Makassar, Makassar, Sulawesi Selatan","Selat Makassar merupakan selat yang terletak di antara pulau Kalimantan dan Sulawesi di Indonesia serta masuk dalam wilayah tektonik kompleks di tepi lempeng Eurasia. Bagian utara selat Makassar yang berhubungan langsung dengan Laut Sulawesi merupakan bagian terdalam, yaitu mencapai 2500m.",gambar_wisata/Pasar_Sentral_Makassar,gambar_wisata/Pasar_Sentral_Makassar
wisata kuliner,Pasar Tengah,0.3847201,109.9597377,"Pasar Tengah, Hilir Kantor, Ngabang, Landak, Kalimantan Barat, Kalimantan, 79357, Indonesia",Kalimantan Barat,Landak,"Pasar Tengah, Landak, Kalimantan Barat","Kalimantan Tengah (diakronimkan: Kalteng) adalah salah satu provinsi di Pulau Kalimantan, Indonesia. Ibu kota provinsi ini berada di Kota Palangka Raya.",gambar_wisata/Pasar_Tengah,gambar_wisata/Pasar_Tengah
wisata kuliner,Pasar Tenggarong,-0.4142333,116.9908324,"Pasar Seni, Jalan Pangeran Diponegoro, Panji, Kutai Kartanegara, Kalimantan Timur, Kalimantan, 75514, Indonesia",Kalimantan Timur,Kutai Kartanegara,"Pasar Tenggarong, Kutai Kartanegara, Kalimantan Timur","Tenggarong Seberang merupakan sebuah kecamatan yang terletak di wilayah tengah Kabupaten Kutai Kartanegara, Kalimantan Timur, Indonesia. Posisi kecamatan terletak antara ibu kota Kabupaten Kutai Kartanegara, Tenggarong, dengan ibu kota Provinsi Kalimantan Timur, Samarinda.",gambar_wisata/Pasar_Tenggarong,gambar_wisata/Pasar_Tenggarong
wisata kuliner,Pasar Triwindu,-7.5691924,110.8225741,"Pasar Triwindu, Jalan Diponegoro, Kemlayan, Surakarta, Kecamatan Serengan, Jawa Tengah, Jawa, 57131, Indonesia",Jawa Tengah,Surakarta,"Pasar Triwindu, Surakarta, Jawa Tengah","Pasar Triwindu Ngarsopuro (bahasa Jawa: ꦥꦱꦂꦠꦿꦶꦮꦶꦤ꧀ꦝꦸꦔꦂꦱꦥꦸꦫ, translit. Pasar Triwindhu Ngarsapura) adalah pasar barang-barang antik, tiruannya, serta onderdil khusus (klithikan) yang berada di Kota Surakarta.",gambar_wisata/Pasar_Triwindu,gambar_wisata/Pasar_Triwindu
wisata kuliner,Pasar Wakatobi,-5.7265845,123.8993053,"Pasar Waha, Jalan Raya, Waha, Wakatobi, Sulawesi Tenggara, Sulawesi, Indonesia",Sulawesi Tenggara,Wakatobi,"Pasar Wakatobi, Wakatobi, Sulawesi Tenggara","Tomia adalah sebuah kecamatan di Kabupaten Wakatobi, Sulawesi Tenggara, Indonesia.
Sejak menjadi daerah otonom dan berpisah dari Kabupaten Buton, Wakatobi terus berbenah dan mempercantik diri dengan pembangunan berbasis kemasyarakatan.",gambar_wisata/Pasar_Wakatobi,gambar_wisata/Pasar_Wakatobi
wisata kuliner,Pecenongan Jakarta,-6.1677221,106.8282105,"Pecenongan, Jalan Insinyur Haji Juanda, RW 04, Kebon Kelapa, Gambir, Jakarta Pusat, Daerah Khusus ibukota Jakarta, Jawa, 10120, Indonesia",,Daerah Khusus ibukota Jakarta,"Pecenongan Jakarta, Daerah Khusus ibukota Jakarta, nan",Deskripsi tidak ditemukan,gambar_wisata/Pecenongan_Jakarta,gambar_wisata/Pecenongan_Jakarta
wisata kuliner,Pempek Candy Palembang,-2.986352,104.7440276,"Pempek Candy, Kapten A. Rivai, Bukit Kecil, Palembang, Sumatera Selatan, Sumatera, 30135, Indonesia",Sumatera Selatan,Palembang,"Pempek Candy Palembang, Palembang, Sumatera Selatan",Deskripsi tidak ditemukan,gambar_wisata/Pempek_Candy_Palembang,gambar_wisata/Pempek_Candy_Palembang
wisata kuliner,Rujak Cingur Genteng Surabaya,-7.2554948,112.740236,"Rujak Cingur Ahmad Jais, No.40, Jalan Achmad Jais, RW 02, Peneleh, Genteng, Surabaya, Jawa Timur, Jawa, 60274, Indonesia",Jawa Timur,Surabaya,"Rujak Cingur Genteng Surabaya, Surabaya, Jawa Timur","Kota Surabaya (bahasa Jawa: Hanacaraka: ꦏꦸꦛꦯꦸꦫꦨꦪ, Pegon: كوڟا سورابايا, translit. Kuthå Suråbåyå; pengucapan bahasa Jawa: [kuʈɔ surɔˈbɔjɔ]; pelafalan dalam bahasa Indonesia: [suraˈbaja] ) adalah ibu kota Provinsi Jawa Timur yang menjadi pusat pemerintahan dan perekonomian sekaligus kota terbesar di provinsi tersebut.",gambar_wisata/Rujak_Cingur_Genteng_Surabaya,gambar_wisata/Rujak_Cingur_Genteng_Surabaya
wisata kuliner,Sate Klatak Pak Pong,-7.8680486,110.3905995,"Sate Klatak pak Pong, Jalan Imogiri Timur, Wonokromo, Pleret, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55791, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Sate Klatak Pak Pong, Bantul, Daerah Istimewa Yogyakarta",Deskripsi tidak ditemukan,gambar_wisata/Sate_Klatak_Pak_Pong,gambar_wisata/Sate_Klatak_Pak_Pong
wisata kuliner,Sate Maranggi Cibungur,-6.4717694,107.4804409,"Sate Maranggi Cibungur, Jalan Raya Ciwangi, Cibungur, Purwakarta, Jawa Barat, Jawa, 41181, Indonesia",Jawa Barat,Purwakarta,"Sate Maranggi Cibungur, Purwakarta, Jawa Barat","Kabupaten Purwakarta (bahasa Sunda: ᮕᮥᮁᮝᮊᮁᮒ) adalah sebuah wilayah kabupaten yang terletak di Provinsi Jawa Barat, Indonesia. Ibu kota kabupaten ini berada di Kecamatan Purwakarta Kota.",gambar_wisata/Sate_Maranggi_Cibungur,gambar_wisata/Sate_Maranggi_Cibungur
wisata kuliner,Sate Padang Ajo Ramon Jakarta,-6.241668,106.8104485,"Sate Padang Ajo Ramon, Jalan Cikajang, RW 05, Petogogan, Kebayoran Baru, Jakarta Selatan, Daerah Khusus ibukota Jakarta, Jawa, 12170, Indonesia",,Daerah Khusus ibukota Jakarta,"Sate Padang Ajo Ramon Jakarta, Daerah Khusus ibukota Jakarta, nan",Deskripsi tidak ditemukan,gambar_wisata/Sate_Padang_Ajo_Ramon_Jakarta,gambar_wisata/Sate_Padang_Ajo_Ramon_Jakarta
wisata kuliner,Saung Angklung Udjo,-6.8982695,107.6552971,"Saung Angklung Udjo, Jalan Padasuka, Pasirlayung, Cibeunying Kidul, Kota Bandung, Jawa Barat, Jawa, 40282, Indonesia",Jawa Barat,Kota Bandung,"Saung Angklung Udjo, Kota Bandung, Jawa Barat","Kota Bandung (bahasa Sunda: ᮊᮧᮒ ᮘᮔ᮪ᮓᮥᮀ, Pegon: باندوڠ, Hanzi: 万隆, translit. Bandung; pelafalan dalam bahasa Indonesia: [ban.duŋ] ) adalah sebuah kota sekaligus menjadi ibu kota provinsi di Provinsi Jawa Barat, Indonesia.",gambar_wisata/Saung_Angklung_Udjo,gambar_wisata/Saung_Angklung_Udjo
wisata kuliner,Soto Kadipiro Yogyakarta,-7.8006662,110.3462144,"Warung Soto Kadipiro, 33, Jalan Wates, Ngestiharjo, Kasihan, Bantul, Daerah Istimewa Yogyakarta, Jawa, 55182, Indonesia",Daerah Istimewa Yogyakarta,Bantul,"Soto Kadipiro Yogyakarta, Bantul, Daerah Istimewa Yogyakarta",Deskripsi tidak ditemukan,gambar_wisata/Soto_Kadipiro_Yogyakarta,gambar_wisata/Soto_Kadipiro_Yogyakarta
wisata kuliner,Soto Lamongan Cak Har Surabaya,-7.295653,112.7812929,"Soto Ayam Lamongan Cak Har, No.220, Jalan Klampis Harapan X, RW 08, Klampis Ngasem, Sukolilo, Surabaya, Jawa Timur, Jawa, 60119, Indonesia",Jawa Timur,Surabaya,"Soto Lamongan Cak Har Surabaya, Surabaya, Jawa Timur","Sukolilo (bahasa Jawa: ꦯꦸꦏꦭꦶꦭ, translit. Suka Lila, [sukɔ lilɔ]) adalah sebuah kecamatan di timur Kota Surabaya, Jawa Timur.",gambar_wisata/Soto_Lamongan_Cak_Har_Surabaya,gambar_wisata/Soto_Lamongan_Cak_Har_Surabaya
wisata kuliner,Sudirman Street Bandung,-6.9210257,107.6005987,"Jalan Sudirman, Karanganyar, Astanaanyar, Kota Bandung, Jawa Barat, Jawa, 40181, Indonesia",Jawa Barat,Kota Bandung,"Sudirman Street Bandung, Kota Bandung, Jawa Barat","Cijerah adalah salah satu kelurahan di Kecamatan Bandung Kulon, Kota Bandung, Jawa Barat, Indonesia. Terletak di ujung barat Kota Bandung berbatasan dengan Kota Cimahi


== Batas Administratif ==
Kelurahan Cijerah memiliki batas batas administratif sebagai berikut:

Barat = Kelurahan Melong, Kec.",gambar_wisata/Sudirman_Street_Bandung,gambar_wisata/Sudirman_Street_Bandung
